id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
2158,28,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,1000,3,,btn_add_optional_photo.jpg,3,1,9/29/2019 19:00,10/3/2019 13:50
2159,28,Additional Bedrooms,interior_additional_bedroom_comments,Additional Bedroom comments.  Press â€œTap to take a photoâ€ to add additional photos to this page.,1035,1,,,1,1,9/29/2019 19:16,9/29/2019 19:18
2160,28,Additional Bedroom Photos,interior_additional_bedroom_photos,Take a photo of any additional bedrooms,1035,7,,btn_add_optional_photo.jpg,2,1,9/29/2019 19:18,9/29/2019 19:18
2161,28,Additional Bathroom Comments,interior_additional_bedroom_comments,Additional Bathroom Comments.  Press â€œTap to take a photoâ€ to add additional photos to this page.,1036,1,,,1,1,9/29/2019 19:34,9/29/2019 19:46
2162,28,Additional Bathroom Photos,interior_additional_bathroom_photos,Take a photo of any additional bathrooms,1036,7,,btn_add_optional_photo.jpg,2,1,9/29/2019 19:35,9/29/2019 19:46
2163,11,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo of your for sale sign.,366,3,,btn_add_optional_photo.jpg,2,0,10/9/2019 15:11,11/29/2019 14:01
2164,11,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property.,366,1,,,2,0,10/9/2019 15:12,11/6/2019 8:21
2165,30,Front of the Property,front_of_property_image,,1038,3,,btn_property_main.jpg,1,1,10/24/2019 15:57,10/25/2019 8:28
2166,30,Street View from Street,street_view_from_street_image,,1039,3,,btn_street_view.jpg,1,1,10/24/2019 15:59,10/25/2019 8:28
2167,30,Property Address Verification,property_address_verification_image,,1040,3,,btn_property_verification.jpg,1,1,10/24/2019 16:01,10/25/2019 8:28
2168,30,Property Address Verification,property_address_verification_image,,1040,3,,btn_property_verification.jpg,1,0,10/24/2019 16:01,10/24/2019 16:02
2169,30,Street View from Front Door,street_view_from_front_door_image,,1041,3,,btn_street_from_door.jpg,1,1,10/24/2019 16:04,10/25/2019 8:28
2170,30,Property Type,property_type,Please indicate the property type:,1042,2,Commercial Non-Residential;Condominium;Cooperative;Manufactured Mobile Home;Mixed Use Residential;Multifamily More Than Four Units;Single Family;Townhouse;Two To Four Unit Property;Vacant Land,,1,1,10/24/2019 16:06,11/10/2019 22:38
2171,30,Property Occupied?,property_occupied,Is the property is occupied?,1043,2,Yes;No,,1,1,10/24/2019 16:09,11/12/2019 14:02
2172,30,Property Occupied Comments,property_occupied_comments,"If no, please explain:",1043,1,,,2,1,10/24/2019 16:10,11/12/2019 14:02
2173,30,Property Occupied Photo,property_occupied_image,"Optionally, take a photo:",1043,3,,btn_add_optional_photo.jpg,3,0,10/24/2019 16:11,11/12/2019 14:02
2174,30,Land Use Zoning,land_use_zoning,Select land use zoning:,1044,2,Residential;Commercial;Mixed Use;Other;I do not know,,1,1,10/24/2019 16:13,11/12/2019 14:03
2175,30,Number Garage Stalls,number_garage_stalls,Number of garage parking spaces:,1045,1,,,1,0,10/24/2019 16:16,11/12/2019 14:09
2176,30,Stalls Attached,garage_stalls_attached,,1045,2,Attached;Detached;Built In;Multiple Structures;No Garage,,1,1,10/24/2019 16:16,11/12/2019 18:42
2177,30,Garage Photo,garage_stalls_image,,1045,7,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:18,11/12/2019 18:42
2178,30,Roof Condition,roof_condition,Select the condition of the roof:,1046,2,Excellent;Average;Poor,,1,1,10/24/2019 16:21,11/12/2019 14:14
2179,30,Roof Condition Comments,roof_condition_comments,Comments:,1046,1,,,3,1,10/24/2019 16:21,11/12/2019 14:14
2180,30,Roof Condition Photo,roof_condition_image,Take a photo showing the condition of the roof:,1046,3,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:22,11/12/2019 14:14
2181,30,Siding Condition,siding_condition,,1047,2,Excellent;Average;Poor,,1,1,10/24/2019 16:24,11/12/2019 14:21
2182,30,Siding Condition Comments,siding_condition_comments,Comments:,1047,1,,,3,1,10/24/2019 16:25,11/12/2019 14:21
2183,30,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,1047,7,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:26,11/12/2019 14:21
2184,30,Windows Condition,windows_condition,,1048,2,Excellent;Average;Poor,,1,1,10/24/2019 16:29,11/12/2019 14:22
2185,30,Windows Condition Comments,windows_condition_comments,Comments:,1048,1,,,3,1,10/24/2019 16:29,11/12/2019 14:22
2186,30,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows:,1048,7,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:31,11/12/2019 14:22
2187,30,Foundation Condition,foundation_condition,,1049,2,Excellent;Average;Poor;N/A,,1,1,10/24/2019 16:33,11/12/2019 14:23
2188,30,Foundation Condition Comments,foundation_condition_comments,Comments:,1049,1,,,3,1,10/24/2019 16:34,11/12/2019 14:23
2189,30,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,1049,7,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:35,11/12/2019 14:23
2190,30,Landscape Condition,landscape_condition,,1050,2,Excellent;Average;Poor;N/A,,1,1,10/24/2019 16:37,11/12/2019 14:25
2191,30,Landscape Condition Comments,landscape_condition_comments,Comments:,1050,1,,,3,1,10/24/2019 16:38,11/12/2019 14:25
2192,30,Landscape Condition Photo,landscape_condition_image,Take a photo showing the condition of the landscape:,1050,3,,btn_add_optional_photo.jpg,2,1,10/24/2019 16:39,11/12/2019 14:25
2193,30,Other Condition Comments,order_condition_comments,Please provide details of any additional damage or comments about the condition of the property:,1051,1,,,1,0,10/24/2019 17:06,11/10/2019 16:44
2194,30,Other Condition Photo,other_condition_image,Optionally take a photo to explain:,1051,3,,btn_add_optional_photo.jpg,2,1,10/24/2019 17:07,11/11/2019 6:46
2195,30,Overall Condition,overall_condition,What is the overall exterior condition of the property?,1052,2,Excellent;Average;Poor,,1,1,10/24/2019 17:11,11/12/2019 14:28
2196,30,Overall Condition Comments,overall_condition_comments,Comments:,1052,1,,,2,1,10/24/2019 17:12,11/12/2019 14:28
2197,30,Location Type,location_type,Select the location type:,1053,2,Urban (inner city);Suburban (outer city limits);Rural (farm or countryside),,1,1,10/24/2019 17:15,11/10/2019 22:56
2198,30,Neighborhood Condition,neighborhood_condition,Select the overall condition of the neighborhood:,1054,2,Excellent;Average;Poor;N/A,,1,1,10/24/2019 17:18,11/12/2019 14:29
2199,30,Neighborhood Condition Comments,neighborhood_condition_comments,Comments:,1054,1,,,2,1,10/24/2019 17:18,11/12/2019 14:29
2200,30,Is your property for sale,is_your_property_for_sale,Is your property currently for sale or under contract?,1055,2,Yes;No,,1,1,10/24/2019 17:21,11/12/2019 14:30
2201,30,Other Properties for Sale,other_properties_for_sale,How many other properties are for sale on the same street as the subject property?,1055,1,,,2,1,10/24/2019 17:22,11/12/2019 14:30
2202,30,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo:,1055,3,,btn_add_optional_photo.jpg,3,0,10/24/2019 17:23,11/10/2019 16:03
2203,0,,,,0,0,,,0,0,10/24/2019 18:21,10/24/2019 18:21
2204,0,,,,0,0,,,0,0,10/25/2019 8:39,10/25/2019 8:39
2205,31,Front of the Property,front_of_property_image,,1058,3,,btn_property_main.jpg,1,1,11/5/2019 22:21,11/5/2019 22:21
2206,31,Street View from Street,street_view_from_street_image,,1059,3,,btn_street_view.jpg,1,1,11/5/2019 22:21,11/5/2019 22:21
2207,31,Property Address Verification,property_address_verification_image,,1060,3,,btn_property_verification.jpg,1,1,11/5/2019 22:21,11/5/2019 22:21
2208,31,Property Address Verification,property_address_verification_image,,1060,3,,btn_property_verification.jpg,1,0,11/5/2019 22:21,11/5/2019 22:21
2209,31,Street View from Front Door,street_view_from_front_door_image,,1061,3,,btn_street_from_door.jpg,1,1,11/5/2019 22:21,11/5/2019 22:21
2210,31,Property Type,property_type,Please indicate the property type and hit continue,1062,2,Commercial Non-Residential;Condominium;Cooperative;Manufactured Mobile Home;Mixed Use Residential;Multifamily More Than Four Units;Single Family;Townhouse;Two To Four Unit Property;Vacant Land,,1,1,11/5/2019 22:21,11/5/2019 22:21
2211,31,Property Occupied?,property_occupied,Please indicate if the property is occupied and hit continue.,1063,2,Yes;No,,1,1,11/5/2019 22:21,11/5/2019 22:21
2212,31,Property Occupied Comments,property_occupied_comments,"If no, please explain.  Optionally take a photo",1063,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2213,31,Property Occupied Photo,property_occupied_image,,1063,3,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2214,31,Land Use Zoning,land_use_zoning,,1064,2,Residential;Commercial;Mixed Use;I do not know,,1,1,11/5/2019 22:21,11/5/2019 22:21
2215,31,Number Garage Stalls,number_garage_stalls,Number of Stalls (Car Spaces),1065,1,,,1,1,11/5/2019 22:21,11/5/2019 22:21
2216,31,Stalls Attached,garage_stalls_attached,,1065,2,Attached;Detached;Integral;Multiple Structures,,2,1,11/5/2019 22:21,11/5/2019 22:21
2217,31,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",1065,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2218,31,Roof Condition,roof_condition,Please indicate the condition of the roof.,1066,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2219,31,Roof Condition Comments,roof_condition_comments,Additional Comments,1066,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2220,31,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,1066,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2221,31,Siding Condition,siding_condition,Please indicate the condition of the siding.,1067,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2222,31,Siding Condition Comments,siding_condition_comments,Additional Comments,1067,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2223,31,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,1067,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2224,31,Windows Condition,windows_condition,Please indicate the condition of the windows,1068,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2225,31,Windows Condition Comments,windows_condition_comments,Additional Comments,1068,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2226,31,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,1068,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2227,31,Foundation Condition,foundation_condition,Please indicate the condition of the foundation,1069,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2228,31,Foundation Condition Comments,foundation_condition_comments,Additional Comments,1069,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2229,31,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,1069,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2230,31,Landscape Condition,landscape_condition,Please indicate the condition of the landscape,1070,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2231,31,Landscape Condition Comments,landscape_condition_comments,Additional Comments,1070,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2232,31,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,1070,7,,btn_add_optional_photo.jpg,3,1,11/5/2019 22:21,11/5/2019 22:21
2233,31,Other Condition Comments,order_condition_comments,Please provide details of any additional damage or comments about the condition of the property:,1071,1,,,1,1,11/5/2019 22:21,11/5/2019 22:21
2234,31,Other Condition Photo,other_condition_image,Optionally take a photo to explain,1071,7,,btn_add_optional_photo.jpg,2,1,11/5/2019 22:21,11/5/2019 22:21
2235,31,Overall Condition,overall_condition,Please indicate the condition of the property,1072,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2236,31,Overall Condition Comments,overall_condition_comments,Additional Comments,1072,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2237,31,Location Type,location_type,Please indicate the location type,1073,2,Urban (inner city);Suburban (outer city limits);Rural (farm or countryside),,1,1,11/5/2019 22:21,11/5/2019 22:21
2238,31,Neighborhood Condition,neighborhood_condition,Please indicate the condition of the neighborhood.,1074,2,Excellent;Average;Poor;N/A,,1,1,11/5/2019 22:21,11/5/2019 22:21
2239,31,Neighborhood Condition Comments,neighborhood_condition_comments,Additional Comments,1074,1,,,2,1,11/5/2019 22:21,11/5/2019 22:21
2240,31,Is your property for sale,is_your_property_for_sale,Is your property currently for sale or under contract?,1075,2,Yes;No,,1,1,11/5/2019 22:21,11/6/2019 9:46
2241,31,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property?,1075,1,,,2,0,11/5/2019 22:21,11/6/2019 8:01
2242,31,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,1075,7,,btn_add_optional_photo.jpg,2,1,11/5/2019 22:21,11/6/2019 9:46
2243,2,Other Properties for Sale,other_properties_for_sale,How many other properties are for sale on the same street as the subject property?,367,1,,,2,0,11/6/2019 9:43,1/17/2020 15:34
2244,31,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property?,1075,1,,,3,1,11/6/2019 9:46,11/6/2019 9:46
2245,30,Other Condition Comments,,,1051,1,,,1,1,11/11/2019 6:04,11/11/2019 6:46
2246,32,Front of the Property,front_of_property_image,,1078,3,,btn_property_main.jpg,1,1,12/30/2019 10:16,1/23/2020 17:50
2247,32,Date of Repair,damage_date,Date the repair occurred,1079,8,,,2,1,12/30/2019 10:16,3/30/2022 23:44
2248,32,Additional Damage Photos,damage_additional_photo,Additional Damage Photo(s),1077,7,,btn_add_optional_photo.jpg,1,0,12/30/2019 10:16,1/24/2020 11:48
2253,32,Property Occupied Comments,property_occupied_comments,"If no, please explain:",1083,1,,,2,1,12/30/2019 10:16,12/30/2019 10:16
2258,32,Garage Photo,garage_stalls_image,,1085,7,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2261,32,Roof Condition Photo,roof_condition_image,Take a photo showing the condition of the roof:,1086,3,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2264,32,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,1087,7,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2267,32,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows:,1088,7,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2270,32,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,1089,7,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2273,32,Landscape Condition Photo,landscape_condition_image,Take a photo showing the condition of the landscape:,1090,3,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2275,32,Other Condition Photo,other_condition_image,Optionally take a photo to explain:,1091,3,,btn_add_optional_photo.jpg,2,1,12/30/2019 10:16,12/30/2019 10:16
2278,32,Overall Condition Comments,overall_condition_comments,Comments:,1092,1,,,2,1,12/30/2019 10:16,12/30/2019 10:16
2281,32,Neighborhood Condition Comments,neighborhood_condition_comments,Comments:,1094,1,,,2,1,12/30/2019 10:16,12/30/2019 10:16
2283,32,Other Properties for Sale,other_properties_for_sale,How many other properties are for sale on the same street as the subject property?,1095,1,,,2,1,12/30/2019 10:16,12/30/2019 10:16
2285,32,Overall Condition,overall_condition,,1097,2,Good;Average;Poor,,1,1,12/30/2019 15:06,7/27/2022 13:11
2287,32,Repair Notes,damage_comments,Repair Notes,1079,1,,,4,1,12/30/2019 15:20,3/30/2022 23:44
2288,32,Repair Photo,damage_photo,Repaired Area Photo,1079,3,,btn_add_photo.jpg,3,1,12/30/2019 15:51,3/30/2022 23:44
2289,32,Additional Damage Comments,damage_additional_comments,Additional Damage Comments,1077,1,,,2,0,12/30/2019 16:02,1/24/2020 11:48
2290,32,Repair Detail Photo,damage_specific_photo,Repair Detail Photos,1098,7,,btn_add_photo.jpg,1,1,1/2/2020 20:02,7/27/2022 13:42
2291,32,Repair Detail Notes,damage_specific_comments,Specific Repair Comments,1098,1,,,2,1,1/2/2020 20:02,7/27/2022 13:42
2292,32,Exterior Rooms,exterior_rooms_porch,,1077,4,Porch,,1,1,1/23/2020 16:01,3/30/2022 23:00
2293,32,Interior Rooms Living,interior_rooms_living,,1077,4,Living Room,,1,1,1/23/2020 16:07,3/30/2022 22:59
2294,32,Additional Room,additional_1_photo,,1101,7,,btn_add_photo.jpg,2,1,1/23/2020 16:09,7/27/2022 13:16
2295,32,Additional Photo 1 Comments,additional_1_comments,Comments,1101,1,,,3,1,1/23/2020 16:09,7/27/2022 13:16
2296,32,Additional Room,additional_2_photo,,1102,7,,btn_add_photo.jpg,2,1,1/23/2020 16:09,7/27/2022 13:16
2297,32,Additional 2 Comments,additional_2_comments,Comments,1102,1,,,3,1,1/23/2020 16:09,7/27/2022 13:16
2298,32,Additional Room,additional_3_photo,,1103,7,,btn_add_photo.jpg,2,1,1/23/2020 16:10,7/27/2022 13:17
2299,32,Additional 3 Comments,additional_3_comments,Comments,1103,1,,,3,1,1/23/2020 16:10,7/27/2022 13:17
2300,32,Additional Room,additional_4_photo,,1104,7,,btn_add_photo.jpg,2,1,1/23/2020 16:11,7/27/2022 13:17
2301,32,Additional 4 Comments,additional_4_comments,Comments,1104,1,,,3,1,1/23/2020 16:11,7/27/2022 13:17
2302,32,Additional Room,additional_5_photo,,1105,7,,btn_add_photo.jpg,2,1,1/23/2020 16:11,7/27/2022 13:18
2303,32,Additional 5 Comments,additional_5_comments,Comments,1105,1,,,3,1,1/23/2020 16:11,7/27/2022 13:18
2304,32,Additional Room,additional_6_photo,,1106,7,,btn_add_photo.jpg,2,1,1/23/2020 16:12,7/27/2022 13:18
2305,32,Additional 6 Comments,additional_6_comments,Comments,1106,1,,,3,1,1/23/2020 16:12,7/27/2022 13:18
2306,32,Additional Room,additional_7_photo,,1107,7,,btn_add_photo.jpg,2,1,1/23/2020 16:13,7/27/2022 13:18
2307,32,Additional 7 Comments,additional_7_comments,Comments,1107,1,,,3,1,1/23/2020 16:13,7/27/2022 13:18
2308,32,Additional Room,additional_8_photo,,1108,7,,btn_add_photo.jpg,2,1,1/23/2020 16:13,7/27/2022 13:18
2309,32,Additional 8 Comments,additional_8_comments,Comments,1108,1,,,3,1,1/23/2020 16:13,7/27/2022 13:18
2310,32,Additional Room,additional_9_photo,,1109,7,,btn_add_photo.jpg,2,1,1/23/2020 16:14,3/30/2022 23:46
2311,32,Additional 9 Comments,additional_9_comments,Comments,1109,1,,,3,1,1/23/2020 16:14,3/30/2022 23:46
2312,32,Basement Photo,basement_photo,,1110,3,,btn_add_photo.jpg,1,1,1/23/2020 16:14,1/23/2020 16:15
2313,32,Basement Comments,basement_comments,Comments,1110,1,,,2,1,1/23/2020 16:14,1/23/2020 16:15
2314,32,Other Room Photo,other_room_photo,,1111,3,,btn_add_photo.jpg,1,1,1/23/2020 16:15,1/23/2020 16:15
2315,32,Other Room Comments,other_room_comments,Comments,1111,1,,,2,1,1/23/2020 16:15,1/23/2020 16:15
2316,32,Exterior Rooms Patio,exterior_rooms_patio,,1077,4,Patio,,2,1,1/23/2020 16:42,3/30/2022 23:00
2317,32,Exterior Rooms Deck,exterior_rooms_deck,,1077,4,Deck,,3,1,1/23/2020 16:42,3/30/2022 23:00
2318,32,Exterior Rooms Garage,exterior_rooms_garage,,1077,4,Garage/Carport,,4,1,1/23/2020 16:42,3/30/2022 23:00
2319,32,Interior Rooms Dining,interior_rooms_dining,,1077,4,Dining Room,,2,1,1/23/2020 16:53,3/30/2022 22:59
2320,32,Interior Rooms Kitchen,interior_rooms_kitchen,,1077,4,Kitchen,,3,1,1/23/2020 16:53,3/30/2022 22:59
2321,32,Interior Rooms Bedroom,interior_rooms_bedroom,,1077,4,Bedroom,,4,1,1/23/2020 16:53,3/30/2022 22:59
2322,32,Interior Rooms Bathroom,interior_rooms_bathroom,,1077,4,Bathroom,,5,1,1/23/2020 16:53,3/30/2022 22:59
2323,32,Interior Rooms Basement,interior_rooms_basement,,1077,4,Basement,,6,1,1/23/2020 16:53,3/30/2022 22:59
2324,32,Interior Rooms Other,interior_rooms_other,,1077,4,Other,,7,1,1/23/2020 16:53,3/30/2022 22:59
2325,32,Additional Photo 1 Location,additional_1_location,Select Room,1101,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 10:36,7/27/2022 13:16
2326,32,Repaired Room,damage_location,Select Room,1079,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 10:41,3/30/2022 23:44
2327,32,Additional 2  Room,additional_2_location,Select Room,1102,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 10:43,7/27/2022 13:16
2328,32,Additional 3 Room,additional_3_location,Select Room,1103,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:09,7/27/2022 13:17
2329,32,Additional 4 Location,additional_4_location,Select Room,1104,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:10,7/27/2022 13:17
2330,32,Additional 5 Location,additional_5_location,Select Room,1105,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:12,7/27/2022 13:18
2331,32,Additional 6 Location,additional_6_location,Select Room,1106,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:13,7/27/2022 13:18
2332,32,Additional 7 Location,additional_7_location,Select Room,1107,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:14,7/27/2022 13:18
2333,32,Additional 8 Location,additional_8_location,Select Room,1108,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:15,7/27/2022 13:18
2334,32,Additional 9 Location,additional_9_location,Select Room,1109,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,1/24/2020 11:16,3/30/2022 23:46
2335,33,Additional Damage Photos,damage_additional_photo,Additional Damage Photo(s),1112,7,,btn_add_optional_photo.jpg,1,0,2/6/2020 14:33,2/6/2020 14:33
2336,33,Additional Damage Comments,damage_additional_comments,Additional Damage Comments,1112,1,,,2,0,2/6/2020 14:33,2/6/2020 14:33
2337,33,Front of the Property,front_of_property_image,,1113,3,,btn_property_main.jpg,1,1,2/6/2020 14:33,2/6/2020 14:33
2338,33,Overall Condition,overall_condition,,1114,2,Good;Average;Poor,,2,1,2/6/2020 14:33,2/6/2020 14:33
2339,33,Date of Damage,damage_date,Date the damage occurred,1115,8,,,2,1,2/6/2020 14:33,2/6/2020 14:33
2340,33,Damage Description,damage_comments,Describe how the damage occurred,1115,1,,,4,1,2/6/2020 14:33,2/6/2020 14:33
2341,33,Damage Photo,damage_photo,Damaged Area Photo,1115,3,,btn_add_photo.jpg,3,1,2/6/2020 14:33,2/6/2020 14:33
2342,33,Damage Room,damage_location,Select Room,1115,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2343,33,Specific Damage Photo,damage_specific,Specific Damage,1116,3,,btn_add_photo.jpg,1,1,2/6/2020 14:33,2/6/2020 14:33
2344,33,Specific Damage Comments,damage_specific_comments,Specific Damage Comments,1116,1,,,2,1,2/6/2020 14:33,2/6/2020 14:33
2345,33,Additional Photo 1,additional_1_photo,,1118,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2346,33,Additional Photo 1 Comments,additional_1_comments,Comments,1118,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2347,33,Additional Photo 1 Location,additional_1_location,Select Room,1118,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2348,33,Exterior Rooms,exterior_rooms_porch,,1119,4,Porch,,1,1,2/6/2020 14:33,2/6/2020 14:33
2349,33,Exterior Rooms Patio,exterior_rooms_patio,,1119,4,Patio,,2,1,2/6/2020 14:33,2/6/2020 14:33
2350,33,Exterior Rooms Deck,exterior_rooms_deck,,1119,4,Deck,,3,1,2/6/2020 14:33,2/6/2020 14:33
2351,33,Exterior Rooms Garage,exterior_rooms_garage,,1119,4,Garage/Carport,,4,1,2/6/2020 14:33,2/6/2020 14:33
2352,33,Additional 2 Photo,additional_2_photo,,1120,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2353,33,Additional 2 Comments,additional_2_comments,Comments,1120,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2354,33,Additional 2  Room,additional_2_location,Select Room,1120,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2355,33,Additional 3 Photo,additional_3_photo,,1121,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2356,33,Additional 3 Comments,additional_3_comments,Comments,1121,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2357,33,Additional 3 Room,additional_3_location,Select Room,1121,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2358,33,Additional 4 Photo,additional_4_photo,,1122,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2359,33,Additional 4 Comments,additional_4_comments,Comments,1122,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2360,33,Additional 4 Location,additional_4_location,Select Room,1122,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2361,33,Additional 5 Photo,additional_5_photo,,1123,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2362,33,Additional 5 Comments,additional_5_comments,Comments,1123,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2363,33,Additional 5 Location,additional_5_location,Select Room,1123,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2364,33,Additional 6 Photo,additional_6_photo,,1124,3,,btn_add_photo.jpg,2,1,2/6/2020 14:33,2/6/2020 14:33
2365,33,Additional 6 Comments,additional_6_comments,Comments,1124,1,,,3,1,2/6/2020 14:33,2/6/2020 14:33
2366,33,Additional 6 Location,additional_6_location,Select Room,1124,6,Living Room;Dining Room;Kitchen;Bedroom;Bathroom;Basement;Porch;Patio;Deck;Garage/Carport;Other,,1,1,2/6/2020 14:33,2/6/2020 14:33
2367,33,Interior Rooms Living,interior_rooms_living,,1125,4,Living Room,,1,1,2/6/2020 14:33,2/6/2020 14:33
